sample,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70#0,feature_71#0,feature_72#0,feature_73#0,feature_74#0,feature_75#0,feature_76#0,feature_77#0,feature_78#0,feature_79#0,feature_80#1,feature_81#1,feature_82#1,feature_83#1,feature_84#1,feature_85#1,feature_86#1,feature_87#1,feature_88#1,feature_89#1,feature_90#2,feature_91#2,feature_92#2,feature_93#2,feature_94#2,feature_95#2,feature_96#2,feature_97#2,feature_98#2,feature_99#2,status
sample_270,0.745611756,0.322785026,0.032046527,0.873610549,0.719861021,0.932694083,0.796173326,0.180234268,0.313415174,0.658046723,0.985270267,0.650063752,0.173392045,0.180708256,0.708368581,0.764936356,0.795366158,0.040258365,0.40448023,0.332250594,0.029609998,0.690030291,0.696295419,0.297927982,0.311917439,0.936060175,0.909765733,0.456142407,0.043665297,0.297121908,0.004890019,0.907852179,0.762767343,0.99498158,0.778541901,0.066407117,0.342745748,0.671709691,0.510193218,0.138417849,0.144672888,0.811818232,0.679761835,0.195000973,0.346116001,0.341286707,0.351205979,0.419359167,0.897836772,0.536570102,0.792266167,0.388876209,0.190697779,0.954286229,0.370169923,0.526785355,0.679585351,0.363063565,0.226760184,0.330021443,0.776110548,0.745924252,0.390776523,0.992817627,0.001478262,0.623178759,0.900467164,0.742887978,0.549981954,0.996224154,0.723517676,0.633504239,0.544126585,0.594924936,0.25486587,0.690861791,0.710474845,0.802376097,0.105299855,0.793775123,0.676861963,0.103710889,0.554827666,0.263624796,0.402236512,0.326559253,0.316469648,0.422462944,0.538375602,0.514112898,0.35957442,0.539710363,0.211190661,0.2373218,0.182205329,0.60770362,0.535835474,0.096025991,0.214340812,0.240034001,1
sample_271,0.127471397,0.39224304,0.923304235,0.053174614,0.803192896,0.889569516,0.513726573,0.076597766,0.777819249,0.448365557,0.174120482,0.891870939,0.301146907,0.840713511,0.798316182,0.125232009,0.063077701,0.932100556,0.631268345,0.716864555,0.246636323,0.42624119,0.294840452,0.79272869,0.358104844,0.835246032,0.751453155,0.458690533,0.345132614,0.322507976,0.215837234,0.025972168,0.126219897,0.275381693,0.030569319,0.38052738,0.880527749,0.102072324,0.973799375,0.231507977,0.480902095,0.550287982,0.265103195,0.921358838,0.955611435,0.106482265,0.057609148,0.192274903,0.337153173,0.823162612,0.716902935,0.430889319,0.301692323,0.740369039,0.557304497,0.428810832,0.971664674,0.006181813,0.390403927,0.20152333,0.47417585,0.963896481,0.453179785,0.865106274,0.071277774,0.185694116,0.90875362,0.231241468,0.751090134,0.248757184,0.018943356,0.539190131,0.779308964,0.710840192,0.004918422,0.415138844,0.646073599,0.961746179,0.30673272,0.380924631,0.976955171,0.04357269,0.012634885,0.764057404,0.784692067,0.665987792,0.396801124,0.864115743,0.9143984,0.853554426,0.563053262,0.375800455,0.759177148,0.778319012,0.628848555,0.975599903,0.191939377,0.778732683,0.749605451,0.000910477,1
sample_272,0.191325322,0.46870036,0.244387015,0.678796944,0.068312567,0.071895706,0.419857816,0.583335132,0.711208041,0.026450427,0.223852498,0.622263874,0.27675105,0.242820734,0.2508713,0.729252812,0.378234488,0.027955909,0.383815942,0.575260479,0.417721969,0.857284885,0.587042215,0.013710526,0.01351688,0.143371076,0.487316213,0.623041988,0.115834292,0.246048332,0.927153379,0.11560771,0.85092269,0.149556684,0.549708535,0.876383969,0.092273535,0.647405205,0.770149969,0.449152565,0.044930053,0.502477722,0.749425452,0.71682595,0.604953204,0.009491777,0.827863519,0.048708957,0.266916165,0.181020073,0.286457924,0.833672128,0.301041269,0.431706503,0.960203652,0.830444059,0.814113996,0.95447509,0.080122565,0.99034927,0.994843045,0.24434339,0.708607911,0.065377975,0.870568858,0.754700636,0.554415842,0.383496,0.900050053,0.252388629,0.816401356,0.068266525,0.439564233,0.463715738,0.274847239,0.992709782,0.943911886,0.457293893,0.088319122,0.856814146,0.899464513,0.95593716,0.308364992,0.059526895,0.48479551,0.404229656,0.335048074,0.860448564,0.544144276,0.479547996,0.705516416,0.850291115,0.224443301,0.494733689,0.092140748,0.954336299,0.587064221,0.300953767,0.973396452,0.774761778,0
sample_273,0.304542331,0.101372153,0.855221239,0.898081203,0.502043798,0.644271148,0.351107921,0.882833632,0.5995497,0.938002968,0.322058521,0.704606101,0.403849559,0.338724797,0.564983977,0.380261023,0.859039064,0.07293949,0.89026945,0.846632,0.191680956,0.578866471,0.044279099,0.28819494,0.323064305,0.894220687,0.760544558,0.45850126,0.53260084,0.654802965,0.619027354,0.972338798,0.524661344,0.861624603,0.493982655,0.296533238,0.929551381,0.900574316,0.57012922,0.171505833,0.219279857,0.423653105,0.079925989,0.172007105,0.005697811,0.140257154,0.672701388,0.583295792,0.83718287,0.682662881,0.891187858,0.305652199,0.703623709,0.352945153,0.458769244,0.136820929,0.273066789,0.314485465,0.231529824,0.014216782,0.635483884,0.982973661,0.219889622,0.417315565,0.304984794,0.677535989,0.124997018,0.887352883,0.244850427,0.190582158,0.338929909,0.092083837,0.356461246,0.10583288,0.152150447,0.890297268,0.302889684,0.37413051,0.297357089,0.257905118,0.706841385,0.579497046,0.506619545,0.211311108,0.722116306,0.153145823,0.876887164,0.804248692,0.716241238,0.141081207,0.730355635,0.577280964,0.397036398,0.520430963,0.611705571,0.430128557,0.211076326,0.125065652,0.877936899,0.179780156,0
sample_274,0.103560481,0.96550799,0.146406193,0.075037162,0.361717232,0.690494817,0.924513975,0.793925827,0.101441141,0.709136424,0.647872712,0.739191946,0.89910087,0.52588891,0.201823465,0.305831015,0.036935047,0.113923544,0.742322692,0.916589375,0.567485355,0.940102923,0.870670266,0.843996069,0.731316587,0.639157517,0.584727715,0.369235203,0.791855045,0.453198635,0.998771562,0.770439621,0.221026447,0.420831131,0.99679867,0.804143337,0.133662003,0.902983134,0.105569784,0.634547603,0.296358223,0.593632482,0.323625257,0.678926346,0.583078145,0.155100815,0.109878815,0.96595225,0.67672603,0.202540704,0.410715571,0.71620777,0.182892026,0.767277258,0.315905567,0.955528761,0.2183693,0.010734229,0.280778742,0.826755563,0.279768313,0.818439623,0.636789284,0.430253968,0.478353806,0.20622796,0.678871671,0.841624631,0.176814101,0.467819751,0.333077752,0.343955334,0.227496137,0.423904714,0.201335217,0.392002079,0.401419487,0.873735241,0.522688639,0.185675368,0.882377182,0.752788701,0.236589552,0.080782063,0.101441879,0.710259013,0.837767489,0.645296315,0.216018615,0.021882847,0.38805974,0.361925226,0.458952668,0.553948085,0.763358796,0.863556007,0.591002042,0.036049134,0.958630774,0.143451548,1
sample_275,0.287125838,0.452784999,0.809325113,0.911687915,0.885295536,0.220863255,0.176995472,0.789620555,0.935066114,0.945207633,0.069727869,0.996846005,0.283020304,0.810463146,0.377828245,0.71855936,0.069422634,0.893321525,0.282761537,0.673975846,0.708467604,0.989819112,0.693589194,0.608107296,0.265871151,0.179418391,0.300764866,0.613205525,0.152260665,0.459532259,0.961607289,0.601132262,0.125583806,0.0196295,0.731472408,0.992345324,0.573602618,0.649115415,0.440838659,0.812861018,0.170926878,0.267144211,0.484234246,0.576137423,0.625479903,0.999784286,0.137999347,0.149888547,0.9459849,0.732321956,0.520981473,0.980574803,0.979768813,0.09371393,0.668363184,0.590461458,0.965946782,0.976942896,0.462685214,0.26551766,0.255765639,0.316769131,0.442716292,0.983989295,0.725528485,0.20589069,0.085439995,0.488672053,0.963358846,0.232384472,0.830863455,0.443208749,0.184517588,0.76744477,0.705051507,0.136008597,0.192928956,0.512432675,0.909906226,0.566198181,0.869837147,0.320625992,0.804672964,0.363591333,0.308663385,0.206835738,0.937476175,0.223650994,0.464329065,0.939146912,0.931683031,0.207653861,0.700927184,0.682001679,0.76844772,0.63380386,0.359372801,0.706715974,0.052191026,0.082359491,1
sample_276,0.989584598,0.045498789,0.675809042,0.198604748,0.766905672,0.971376174,0.288513742,0.374785318,0.666729406,0.186047696,0.577506683,0.668744678,0.250911719,0.743761198,0.265662304,0.357930584,0.623354618,0.148763191,0.95791359,0.972318858,0.226530292,0.585558589,0.739605826,0.310744322,0.668833434,0.280437057,0.552541903,0.317506444,0.439530172,0.812673747,0.800431275,0.103560318,0.821010858,0.744744507,0.418230822,0.231801222,0.798889157,0.031282189,0.257333247,0.803559112,0.953390751,0.936371976,0.973078051,0.279547181,0.269626964,0.086080981,0.08863816,0.190461727,0.124654407,0.346143689,0.448228965,0.614009116,0.949419982,0.299317715,0.905827095,0.994140402,0.335137851,0.101084582,0.956838059,0.037133309,0.173092986,0.992767236,0.788989927,0.209157533,0.502338488,0.208818739,0.026175087,0.018266164,0.441721436,0.187786649,0.942643931,0.238271088,0.261818825,0.826826216,0.298653986,0.425688729,0.134548802,0.965427774,0.182098527,0.236647816,0.409161209,0.592424447,0.284214927,0.833896248,0.814483664,0.365417182,0.244478203,0.940924708,0.802489462,0.094087208,0.563912171,0.820820546,0.096370345,0.032946047,0.779362957,0.271456424,0.12805086,0.530116042,0.747317249,0.999020093,0
sample_277,0.972871272,0.494069597,0.220054896,0.381547791,0.741818893,0.85710193,0.317639009,0.775446668,0.085593124,0.365029406,0.844160156,0.270192081,0.740519624,0.900949273,0.262004621,0.101672524,0.663532753,0.709116658,0.534759557,0.254248635,0.774213306,0.206381871,0.752614503,0.824224139,0.707129277,0.814147789,0.251146748,0.437473183,0.535057219,0.279482264,0.138186511,0.730851934,0.212756078,0.01404002,0.996206895,0.738102384,0.455195879,0.749033867,0.920133048,0.900147479,0.473998753,0.964052158,0.985766163,0.473659989,0.177991488,0.004553016,0.482620989,0.856900392,0.240678174,0.514563025,0.259476354,0.209449762,0.594150844,0.830470291,0.365769749,0.869179949,0.55044747,0.107101888,0.465434,0.427695792,0.447194253,0.407769601,0.727521877,0.147127294,0.339769856,0.191652083,0.623372168,0.782916043,0.780612768,0.351161387,0.918165375,0.475210904,0.673143456,0.443848789,0.632660226,0.037644524,0.97342517,0.957490145,0.880197927,0.76661744,0.255314865,0.703517791,0.961538598,0.333472794,0.116075348,0.379835376,0.690606045,0.139972161,0.374339358,0.21919676,0.44027679,0.817768438,0.453752555,0.68250072,0.021711584,0.887627605,0.335229316,0.126497564,0.302225873,0.937788319,1
sample_278,0.01874651,0.053647967,0.77793332,0.343816584,0.62677994,0.804458949,0.67798558,0.325997086,0.252703726,0.195005598,0.914639063,0.224435512,0.299370815,0.630030124,0.647460451,0.185553097,0.851875199,0.7408453,0.491202541,0.718945304,0.984507326,0.417999399,0.879435063,0.274309743,0.376582442,0.241196609,0.675893368,0.288471756,0.244322998,0.761927229,0.587072355,0.117916169,0.656767942,0.941317901,0.439041489,0.432610149,0.651642664,0.692380352,0.953670311,0.885228711,0.221644384,0.836402075,0.829440315,0.273990247,0.567215368,0.434581333,0.998287489,0.167847788,0.043499537,0.168640261,0.002384876,0.139188573,0.366863175,0.291109734,0.910107075,0.113000675,0.717860189,0.075552752,0.088751381,0.642824716,0.323495746,0.704625041,0.832632452,0.033436176,0.314593715,0.046533356,0.871014204,0.524064384,0.94511118,0.854013187,0.627531523,0.435477098,0.661657543,0.318853317,0.350161053,0.226773712,0.796587937,0.329660552,0.683243429,0.072891627,0.350716654,0.025013441,0.259751051,0.405516914,0.042872298,0.39488063,0.256408241,0.792508649,0.153826811,0.309187203,0.7412097,0.699708515,0.61824594,0.081695233,0.668285718,0.187196494,0.013855029,0.176059511,0.647562828,0.127908598,1
sample_279,0.94494886,0.181500069,0.4694095,0.280857797,0.392636944,0.432951554,0.601829929,0.800215249,0.23489116,0.553826126,0.925668348,0.752577958,0.402654459,0.376113784,0.944058201,0.78406961,0.583223248,0.397243075,0.230891424,0.1473552,0.761908515,0.652080583,0.19391515,0.419129328,0.604419675,0.896008003,0.766306801,0.828522513,0.862571471,0.751096675,0.336487285,0.166204617,0.098624668,0.9898403,0.302169033,0.903925622,0.335791682,0.329276244,0.648373449,0.099340306,0.683198954,0.582090353,0.277492948,0.335557031,0.583257626,0.315920718,0.485505267,0.076636867,0.180042809,0.201573325,0.681407779,0.813001115,0.079044578,0.481693727,0.325518753,0.581447919,0.39656865,0.722518697,0.745459406,0.712152428,0.619443224,0.630783045,0.854598742,0.934935377,0.107291636,0.580187548,0.764380292,0.54446576,0.039424524,0.78462857,0.874162838,0.685285298,0.250802231,0.839821776,0.152179654,0.331143889,0.575915243,0.43013002,0.369012057,0.317426529,0.955611305,0.567599276,0.187881602,0.793036415,0.47743003,0.873887042,0.503067133,0.631186216,0.681126553,0.198536702,0.662676845,0.174165543,0.328232319,0.77640635,0.675026941,0.527632931,0.577537304,0.21596963,0.444197919,0.502738181,1
sample_280,0.231735462,0.414626531,0.399794414,0.631563225,0.724516772,0.60199435,0.790528884,0.736773372,0.892647416,0.876324583,0.597142153,0.944410005,0.754416805,0.658196869,0.615200707,0.028888685,0.115608843,0.192068269,0.199751238,0.256595799,0.342539162,0.615888741,0.43429742,0.722655738,0.490870913,0.514359956,0.794495359,0.885351251,0.298019261,0.234555915,0.505220527,0.292751906,0.150105496,0.172326862,0.219885881,0.58922983,0.02358017,0.688924204,0.239690714,0.978371595,0.625673425,0.717119523,0.513359645,0.77795846,0.83885239,0.390475174,0.081348363,0.011688144,0.084270399,0.913704873,0.91435528,0.549692503,0.136234276,0.308603378,0.534699249,0.168567469,0.249150025,0.516581596,0.75746851,0.100634869,0.157126397,0.926337248,0.531469751,0.099103714,0.793832707,0.274020085,0.931730431,0.136379405,0.21000507,0.364019663,0.789214425,0.916259699,0.008623256,0.773809174,0.157334777,0.558421919,0.119293962,0.874051545,0.848662686,0.212887426,0.844025959,0.445210835,0.408011325,0.822956733,0.588011032,0.147866965,0.719434715,0.187013161,0.684949979,0.145151392,0.753847966,0.46050146,0.051585815,0.071824484,0.773473219,0.970928627,0.000916582,0.507936204,0.769031898,0.662013135,0
sample_281,0.955499734,0.405185893,0.132256341,0.941796737,0.333745339,0.236920758,0.317359702,0.29732376,0.038632682,0.848672726,0.46816531,0.996086129,0.855799169,0.63716808,0.822426476,0.536181942,0.83530793,0.975412487,0.495486796,0.409699177,0.099829579,0.990264078,0.957199861,0.619839667,0.62651393,0.292256378,0.722303736,0.03678263,0.634993243,0.032856646,0.54818828,0.916664819,0.699229281,0.084200662,0.373985279,0.863244614,0.226929278,0.454345957,0.974926449,0.719299678,0.570265812,0.577599431,0.322599429,0.971281215,0.470871342,0.272392051,0.162125124,0.072203055,0.546930435,0.493130042,0.273122619,0.933085343,0.578169917,0.326092937,0.468650934,0.986669735,0.427650448,0.896862866,0.26492948,0.621870446,0.446305727,0.449394938,0.465853516,0.482916621,0.417122666,0.864597385,0.95204767,0.129545192,0.269207395,0.345092952,0.897380704,0.331319313,0.333637373,0.381952418,0.930678308,0.386614313,0.930781868,0.03563863,0.010579674,0.267949308,0.546426554,0.344619414,0.746183942,0.396138627,0.765530241,0.901332914,0.582020212,0.148782259,0.404942311,0.318306063,0.066851618,0.722101587,0.725320042,0.164404042,0.953129973,0.699024512,0.682009037,0.85451895,0.364128113,0.432403395,0
sample_282,0.293677823,0.812802324,0.110338071,0.154397234,0.728252733,0.933233172,0.280282361,0.967946711,0.837923763,0.833485478,0.928672771,0.279044033,0.047258464,0.696634091,0.886089239,0.129969182,0.656467575,0.949538622,0.052836839,0.756681255,0.533359425,0.039680178,0.516152316,0.074788717,0.9456963,0.572282905,0.262740424,0.81937478,0.168040674,0.402629649,0.781073002,0.830223843,0.856458548,0.707706112,0.413176542,0.156600938,0.421680483,0.41296005,0.670950953,0.262361721,0.48895944,0.782386542,0.656863208,0.481274381,0.839745448,0.646689344,0.312010556,0.102355134,0.611971435,0.795303854,0.126191281,0.967089313,0.960238747,0.876998299,0.4524697,0.69422238,0.82661017,0.792836791,0.148832789,0.051449814,0.312939433,0.855297482,0.861913193,0.95764616,0.544057429,0.288536765,0.569228381,0.366401805,0.274031506,0.860020992,0.82235818,0.433869983,0.098820838,0.621999901,0.050615537,0.222649473,0.900849572,0.92165067,0.489890711,0.270537198,0.862733652,0.081503339,0.973567985,0.75790304,0.882980499,0.889150771,0.964847201,0.63804365,0.725795442,0.19836634,0.682860326,0.451658473,0.318218978,0.617824868,0.265364428,0.874497445,0.136402235,0.176715153,0.914389981,0.469072777,1
sample_283,0.059985095,0.904749727,0.797385422,0.930725471,0.246267902,0.202831329,0.480581622,0.864224986,0.626172154,0.564202308,0.077982646,0.820903579,0.744893098,0.493197892,0.171004808,0.085012346,0.979175324,0.532996711,0.55563338,0.228756929,0.920198303,0.114141817,0.155260841,0.100358251,0.859164915,0.147462429,0.876596799,0.800303274,0.662464151,0.951539108,0.895488324,0.781242816,0.704259112,0.904260399,0.094650721,0.679307714,0.285568726,0.646893081,0.815674359,0.783641102,0.393872461,0.002198498,0.649437526,0.825518257,0.331591727,0.545124859,0.552419316,0.75776903,0.465997041,0.79992106,0.752630504,0.767719051,0.590166489,0.970801259,0.587465298,0.071458707,0.668755417,0.239620903,0.680822674,0.719520585,0.811802935,0.186768865,0.735260571,0.405658396,0.233062979,0.993149757,0.087133108,0.495673491,0.653164377,0.578929803,0.865274693,0.840362839,0.130999855,0.22076909,0.996041871,0.789587127,0.34227191,0.994962387,0.557216582,0.093986926,0.763705279,0.24772867,0.373308707,0.781463343,0.274650789,0.667040961,0.34963132,0.686204393,0.581580322,0.681186799,0.808542728,0.105161624,0.917693828,0.127991169,0.416609559,0.973266993,0.490364884,0.825603382,0.454547972,0.663774384,1
sample_284,0.205153297,0.17759061,0.726353557,0.747963627,0.097584208,0.252382798,0.085882952,0.393998219,0.273915039,0.89276902,0.762673072,0.745435677,0.031242916,0.112331577,0.021756397,0.6284974,0.158648635,0.570575067,0.622764989,0.318843338,0.773529202,0.397845288,0.154495542,0.918719316,0.24201683,0.60799892,0.765658807,0.808827364,0.638619836,0.420652227,0.815601305,0.854687753,0.542546279,0.312492684,0.864163407,0.119279257,0.684146451,0.587279849,0.878468982,0.669358011,0.827186605,0.120110612,0.595141892,0.975490621,0.768524709,0.028379595,0.483043848,0.698331014,0.678655599,0.55691311,0.571738646,0.433256337,0.037233003,0.611580593,0.333199945,0.054636176,0.224130657,0.21014413,0.602515733,0.077620342,0.389288578,0.877566402,0.999552265,0.76818974,0.843652353,0.301950073,0.831637657,0.008733245,0.842625744,0.834331364,0.974443649,0.321541712,0.6989546,0.334997343,0.243616133,0.351876087,0.446384887,0.268347998,0.15521291,0.575000516,0.227243852,0.377778214,0.284108882,0.051015741,0.478222664,0.71967879,0.404919979,0.673826268,0.197665478,0.421709523,0.731310903,0.056873513,0.175189934,0.36132746,0.732951011,0.083418879,0.727995676,0.32501937,0.714954019,0.683567797,1
sample_285,0.335272981,0.508739766,0.157284898,0.179882328,0.212894644,0.109949001,0.638309889,0.473876387,0.865031951,0.502522434,0.738944784,0.811635489,0.735787248,0.389391025,0.712095829,0.524081411,0.587800019,0.220358941,0.540273341,0.418331405,0.055100783,0.501265699,0.854935048,0.361071965,0.352650143,0.971561552,0.272009944,0.260536233,0.048611005,0.876208492,0.755098584,0.837467856,0.155789958,0.967576155,0.219162321,0.450312848,0.873485949,0.676964993,0.446443407,0.176082083,0.566741503,0.354718008,0.32221396,0.125349719,0.6733383,0.281251943,0.492903453,0.788708725,0.757713205,0.607415125,0.468473588,0.687941126,0.62439674,0.437787598,0.569391847,0.998618091,0.252730164,0.300211783,0.377386041,0.695341212,0.733903289,0.207019171,0.182999874,0.649908459,0.838842704,0.579484854,0.644855341,0.832694145,0.853512921,0.047988728,0.427089132,0.717229501,0.679157686,0.409513106,0.160364048,0.737326062,0.666836135,0.15235778,0.353061937,0.242752319,0.528751363,0.012458641,0.848094047,0.264531153,0.323707048,0.254678776,0.757097549,0.836482536,0.482657091,0.526455086,0.977832775,0.280331574,0.567195211,0.743908581,0.55369145,0.946143965,0.956008332,0.848098426,0.196593895,0.884021212,0
